幹	名詞,一般,*,*,*,*,幹,ミキ,ミキ
細胞	名詞,一般,*,*,*,*,細胞,サイボウ,サイボー
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
培養	名詞,サ変接続,*,*,*,*,培養,バイヨウ,バイヨー
する	動詞,自立,*,*,サ変・スル,基本形,する,スル,スル
治療	名詞,サ変接続,*,*,*,*,治療,チリョウ,チリョー
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
「	記号,括弧開,*,*,*,*,「,「,「
中	接頭詞,名詞接続,*,*,*,*,中,チュウ,チュー
リスク	名詞,一般,*,*,*,*,リスク,リスク,リスク
」	記号,括弧閉,*,*,*,*,」,」,」
など	助詞,副助詞,*,*,*,*,など,ナド,ナド
３	名詞,数,*,*,*,*,３,サン,サン
段階	名詞,一般,*,*,*,*,段階,ダンカイ,ダンカイ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
区分	名詞,サ変接続,*,*,*,*,区分,クブン,クブン
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
、	記号,読点,*,*,*,*,、,、,、
医療	名詞,一般,*,*,*,*,医療,イリョウ,イリョー
機関	名詞,一般,*,*,*,*,機関,キカン,キカン
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
受ける	動詞,自立,*,*,一段,基本形,受ける,ウケル,ウケル
審査	名詞,サ変接続,*,*,*,*,審査,シンサ,シンサ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
厳し	形容詞,自立,*,*,形容詞・イ段,ガル接続,厳しい,キビシ,キビシ
さ	名詞,接尾,特殊,*,*,*,さ,サ,サ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
変える	動詞,自立,*,*,一段,基本形,変える,カエル,カエル
。	記号,句点,*,*,*,*,。,。,。
国	名詞,一般,*,*,*,*,国,クニ,クニ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
認定	名詞,サ変接続,*,*,*,*,認定,ニンテイ,ニンテイ
委員	名詞,一般,*,*,*,*,委員,イイン,イイン
会	名詞,接尾,一般,*,*,*,会,カイ,カイ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
生物	名詞,一般,*,*,*,*,生物,セイブツ,セイブツ
や	助詞,並立助詞,*,*,*,*,や,ヤ,ヤ
倫理	名詞,一般,*,*,*,*,倫理,リンリ,リンリ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
専門	名詞,一般,*,*,*,*,専門,センモン,センモン
家	名詞,接尾,一般,*,*,*,家,カ,カ
ら	名詞,接尾,一般,*,*,*,ら,ラ,ラ
で	助詞,格助詞,一般,*,*,*,で,デ,デ
作る	動詞,自立,*,*,五段・ラ行,基本形,作る,ツクル,ツクル
予定	名詞,サ変接続,*,*,*,*,予定,ヨテイ,ヨテイ
。	記号,句点,*,*,*,*,。,。,。
（	記号,括弧開,*,*,*,*,（,（,（
2013	名詞,数,*,*,*,*,*
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン
12	名詞,数,*,*,*,*,*
月	名詞,一般,*,*,*,*,月,ツキ,ツキ
20	名詞,数,*,*,*,*,*
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
17	名詞,数,*,*,*,*,*
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ
33	名詞,数,*,*,*,*,*
分	名詞,接尾,助数詞,*,*,*,分,フン,フン
  	記号,一般,*,*,*,*,*
読売新聞	名詞,固有名詞,組織,*,*,*,読売新聞,ヨミウリシンブン,ヨミウリシンブン
）	記号,括弧閉,*,*,*,*,）,）,）
最新	名詞,一般,*,*,*,*,最新,サイシン,サイシン
主要	名詞,形容動詞語幹,*,*,*,*,主要,シュヨウ,シュヨー
ニュース	名詞,一般,*,*,*,*,ニュース,ニュース,ニュース
10	名詞,数,*,*,*,*,*
本	名詞,接尾,助数詞,*,*,*,本,ホン,ホン
 	記号,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
 	記号,一般,*,*,*,*,*
YOMIURI	名詞,固有名詞,組織,*,*,*,*
ONLINE	名詞,一般,*,*,*,*,*
トップ	名詞,一般,*,*,*,*,トップ,トップ,トップ
EOS
"
"間	名詞,一般,*,*,*,*,間,マ,マ
垣	名詞,一般,*,*,*,*,垣,カキ,カキ
親方	名詞,一般,*,*,*,*,親方,オヤカタ,オヤカタ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
退職	名詞,サ変接続,*,*,*,*,退職,タイショク,タイショク
、	記号,読点,*,*,*,*,、,、,、
年寄	名詞,一般,*,*,*,*,年寄,トシヨリ,トシヨリ
名跡	名詞,一般,*,*,*,*,名跡,ミョウセキ,ミョーセキ
やりとり	名詞,一般,*,*,*,*,やりとり,ヤリトリ,ヤリトリ
調整	名詞,サ変接続,*,*,*,*,調整,チョウセイ,チョーセイ
付か	動詞,自立,*,*,五段・カ行イ音便,未然形,付く,ツカ,ツカ
ず	助動詞,*,*,*,特殊・ヌ,連用ニ接続,ぬ,ズ,ズ
　	記号,空白,*,*,*,*,　,　,　
大相撲	名詞,一般,*,*,*,*,大相撲,オオズモウ,オーズモー
の	助詞,連体化,*,*,*,*,の,ノ,ノ
間	名詞,一般,*,*,*,*,間,マ,マ
垣	名詞,一般,*,*,*,*,垣,カキ,カキ
親方	名詞,一般,*,*,*,*,親方,オヤカタ,オヤカタ
（	記号,括弧開,*,*,*,*,（,（,（
元	接頭詞,名詞接続,*,*,*,*,元,モト,モト
横綱	名詞,一般,*,*,*,*,横綱,ヨコヅナ,ヨコズナ
２	名詞,数,*,*,*,*,２,ニ,ニ
代目	名詞,接尾,助数詞,*,*,*,代目,ダイメ,ダイメ
若乃花	名詞,固有名詞,人名,一般,*,*,若乃花,ワカノハナ,ワカノハナ
）	記号,括弧閉,*,*,*,*,）,）,）
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
１	名詞,数,*,*,*,*,１,イチ,イチ
９	名詞,数,*,*,*,*,９,キュウ,キュー
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン
相撲	名詞,一般,*,*,*,*,相撲,スモウ,スモー
協会	名詞,一般,*,*,*,*,協会,キョウカイ,キョーカイ
へ	助詞,格助詞,一般,*,*,*,へ,ヘ,エ
退職	名詞,サ変接続,*,*,*,*,退職,タイショク,タイショク
届	名詞,接尾,一般,*,*,*,届,トドケ,トドケ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
提出	名詞,サ変接続,*,*,*,*,提出,テイシュツ,テイシュツ
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
こと	名詞,非自立,一般,*,*,*,こと,コト,コト
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
２	名詞,数,*,*,*,*,２,ニ,ニ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
、	記号,読点,*,*,*,*,、,、,、
相撲	名詞,一般,*,*,*,*,相撲,スモウ,スモー
協会	名詞,一般,*,*,*,*,協会,キョウカイ,キョーカイ
関係	名詞,サ変接続,*,*,*,*,関係,カンケイ,カンケイ
者	名詞,接尾,一般,*,*,*,者,シャ,シャ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
話	名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ
で	助詞,格助詞,一般,*,*,*,で,デ,デ
わかっ	動詞,自立,*,*,五段・ラ行,連用タ接続,わかる,ワカッ,ワカッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
AD	名詞,一般,*,*,*,*,*
2	名詞,数,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
init	名詞,一般,*,*,*,*,*
({	名詞,サ変接続,*,*,*,*,*
site	名詞,一般,*,*,*,*,*
:'	名詞,サ変接続,*,*,*,*,*
SPORTS	名詞,一般,*,*,*,*,*
',	名詞,サ変接続,*,*,*,*,*
area	名詞,一般,*,*,*,*,*
:'	名詞,サ変接続,*,*,*,*,*
P	名詞,一般,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
RECTANGLE	名詞,一般,*,*,*,*,*
',	名詞,サ変接続,*,*,*,*,*
width	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
300	名詞,数,*,*,*,*,*
,	名詞,サ変接続,*,*,*,*,*
height	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
250	名詞,数,*,*,*,*,*
,	名詞,サ変接続,*,*,*,*,*
admax	名詞,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
1	名詞,数,*,*,*,*,*
});	名詞,サ変接続,*,*,*,*,*
AD	名詞,一般,*,*,*,*,*
2	名詞,数,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
cAds	名詞,一般,*,*,*,*,*
();	名詞,サ変接続,*,*,*,*,*
AD	名詞,一般,*,*,*,*,*
2	名詞,数,*,*,*,*,*
.	名詞,サ変接続,*,*,*,*,*
dBanner	名詞,一般,*,*,*,*,*
(	名詞,サ変接続,*,*,*,*,*
0	名詞,数,*,*,*,*,*
,'	名詞,サ変接続,*,*,*,*,*
prect	名詞,一般,*,*,*,*,*
');	名詞,サ変接続,*,*,*,*,*
　	記号,空白,*,*,*,*,　,　,　
退職	名詞,サ変接続,*,*,*,*,退職,タイショク,タイショク
届	名詞,接尾,一般,*,*,*,届,トドケ,トドケ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
受理	名詞,サ変接続,*,*,*,*,受理,ジュリ,ジュリ
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
おり	動詞,非自立,*,*,五段・ラ行,連用形,おる,オリ,オリ
、	記号,読点,*,*,*,*,、,、,、
２	名詞,数,*,*,*,*,２,ニ,ニ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
日本	名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン
相撲	名詞,一般,*,*,*,*,相撲,スモウ,スモー
協会	名詞,一般,*,*,*,*,協会,キョウカイ,キョーカイ
理事	名詞,一般,*,*,*,*,理事,リジ,リジ
会	名詞,接尾,一般,*,*,*,会,カイ,カイ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
報告	名詞,サ変接続,*,*,*,*,報告,ホウコク,ホーコク
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
れる	動詞,接尾,*,*,一段,基本形,れる,レル,レル
。	記号,句点,*,*,*,*,。,。,。
　	記号,空白,*,*,*,*,　,　,　
年寄	名詞,一般,*,*,*,*,年寄,トシヨリ,トシヨリ
名跡	名詞,一般,*,*,*,*,名跡,ミョウセキ,ミョーセキ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
一括	名詞,サ変接続,*,*,*,*,一括,イッカツ,イッカツ
管理	名詞,サ変接続,*,*,*,*,管理,カンリ,カンリ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
進め	動詞,自立,*,*,一段,連用形,進める,ススメ,ススメ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
いる	動詞,非自立,*,*,一段,基本形,いる,イル,イル
相撲	名詞,一般,*,*,*,*,相撲,スモウ,スモー
協会	名詞,一般,*,*,*,*,協会,キョウカイ,キョーカイ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
、	記号,読点,*,*,*,*,、,、,、
この	連体詞,*,*,*,*,*,この,コノ,コノ
日	名詞,非自立,副詞可能,*,*,*,日,ヒ,ヒ
まで	助詞,副助詞,*,*,*,*,まで,マデ,マデ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
年寄	名詞,一般,*,*,*,*,年寄,トシヨリ,トシヨリ
名跡	名詞,一般,*,*,*,*,名跡,ミョウセキ,ミョーセキ
証書	名詞,一般,*,*,*,*,証書,ショウショ,ショーショ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
提出	名詞,サ変接続,*,*,*,*,提出,テイシュツ,テイシュツ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
求め	動詞,自立,*,*,一段,連用形,求める,モトメ,モトメ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
い	動詞,非自立,*,*,一段,連用形,いる,イ,イ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
関係	名詞,サ変接続,*,*,*,*,関係,カンケイ,カンケイ
者	名詞,接尾,一般,*,*,*,者,シャ,シャ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
よる	動詞,自立,*,*,五段・ラ行,基本形,よる,ヨル,ヨル
と	助詞,接続助詞,*,*,*,*,と,ト,ト
、	記号,読点,*,*,*,*,、,、,、
間	名詞,一般,*,*,*,*,間,マ,マ
垣	名詞,一般,*,*,*,*,垣,カキ,カキ
親方	名詞,一般,*,*,*,*,親方,オヤカタ,オヤカタ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
現役	名詞,一般,*,*,*,*,現役,ゲンエキ,ゲンエキ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
関取	名詞,一般,*,*,*,*,関取,セキトリ,セキトリ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
証書	名詞,一般,*,*,*,*,証書,ショウショ,ショーショ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
渡し	動詞,自立,*,*,五段・サ行,連用形,渡す,ワタシ,ワタシ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
あり	動詞,非自立,*,*,五段・ラ行,連用形,ある,アリ,アリ
、	記号,読点,*,*,*,*,、,、,、
両者	名詞,一般,*,*,*,*,両者,リョウシャ,リョーシャ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
名跡	名詞,一般,*,*,*,*,名跡,ミョウセキ,ミョーセキ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
巡る	動詞,自立,*,*,五段・ラ行,基本形,巡る,メグル,メグル
やり取り	名詞,サ変接続,*,*,*,*,やり取り,ヤリトリ,ヤリトリ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
調整	名詞,サ変接続,*,*,*,*,調整,チョウセイ,チョーセイ
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
付か	動詞,自立,*,*,五段・カ行イ音便,未然形,付く,ツカ,ツカ
なかっ	助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
と	助詞,格助詞,引用,*,*,*,と,ト,ト
いう	動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ
。	記号,句点,*,*,*,*,。,。,。
　	記号,空白,*,*,*,*,　,　,　
間	名詞,一般,*,*,*,*,間,マ,マ
垣	名詞,一般,*,*,*,*,垣,カキ,カキ
親方	名詞,一般,*,*,*,*,親方,オヤカタ,オヤカタ
は	助詞,係助詞,*,*,*,*,は,ハ,ワ
提出	名詞,サ変接続,*,*,*,*,提出,テイシュツ,テイシュツ
期限	名詞,一般,*,*,*,*,期限,キゲン,キゲン
前日	名詞,副詞可能,*,*,*,*,前日,ゼンジツ,ゼンジツ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
証書	名詞,一般,*,*,*,*,証書,ショウショ,ショーショ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
提出	名詞,サ変接続,*,*,*,*,提出,テイシュツ,テイシュツ
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
断念	名詞,サ変接続,*,*,*,*,断念,ダンネン,ダンネン
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
、	記号,読点,*,*,*,*,、,、,、
相撲	名詞,一般,*,*,*,*,相撲,スモウ,スモー
協会	名詞,一般,*,*,*,*,協会,キョウカイ,キョーカイ
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
退職	名詞,サ変接続,*,*,*,*,退職,タイショク,タイショク
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
届け出	動詞,自立,*,*,一段,連用形,届け出る,トドケデ,トドケデ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
。	記号,句点,*,*,*,*,。,。,。
（	記号,括弧開,*,*,*,*,（,（,（
2013	名詞,数,*,*,*,*,*
年	名詞,接尾,助数詞,*,*,*,年,ネン,ネン
12	名詞,数,*,*,*,*,*
月	名詞,一般,*,*,*,*,月,ツキ,ツキ
20	名詞,数,*,*,*,*,*
日	名詞,接尾,助数詞,*,*,*,日,ニチ,ニチ
17	名詞,数,*,*,*,*,*
時	名詞,接尾,助数詞,*,*,*,時,ジ,ジ
30	名詞,数,*,*,*,*,*
分	名詞,接尾,助数詞,*,*,*,分,フン,フン
  	記号,一般,*,*,*,*,*
読売新聞	名詞,固有名詞,組織,*,*,*,読売新聞,ヨミウリシンブン,ヨミウリシンブン
）	記号,括弧閉,*,*,*,*,）,）,）
　	記号,空白,*,*,*,*,　,　,　
◇	記号,一般,*,*,*,*,◇,◇,◇
スポーツ	名詞,一般,*,*,*,*,スポーツ,スポーツ,スポーツ
写真	名詞,一般,*,*,*,*,写真,シャシン,シャシン
　	記号,空白,*,*,*,*,　,　,　
◇	記号,一般,*,*,*,*,◇,◇,◇
大相撲	名詞,一般,*,*,*,*,大相撲,オオズモウ,オーズモー
写真	名詞,一般,*,*,*,*,写真,シャシン,シャシン
特集	名詞,サ変接続,*,*,*,*,特集,トクシュウ,トクシュー
　	記号,空白,*,*,*,*,　,　,　
　	記号,空白,*,*,*,*,　,　,　
◇	記号,一般,*,*,*,*,◇,◇,◇
最新	名詞,一般,*,*,*,*,最新,サイシン,サイシン
場所	名詞,一般,*,*,*,*,場所,バショ,バショ
の	助詞,連体化,*,*,*,*,の,ノ,ノ
取組	名詞,一般,*,*,*,*,取組,トリクミ,トリクミ
結果	名詞,副詞可能,*,*,*,*,結果,ケッカ,ケッカ
最新	名詞,一般,*,*,*,*,最新,サイシン,サイシン
主要	名詞,形容動詞語幹,*,*,*,*,主要,シュヨウ,シュヨー
ニュース	名詞,一般,*,*,*,*,ニュース,ニュース,ニュース
10	名詞,数,*,*,*,*,*
本	名詞,接尾,助数詞,*,*,*,本,ホン,ホン
 	記号,一般,*,*,*,*,*
:	名詞,サ変接続,*,*,*,*,*
 	記号,一般,*,*,*,*,*
YOMIURI	名詞,固有名詞,組織,*,*,*,*
ONLINE	名詞,一般,*,*,*,*,*
トップ	名詞,一般,*,*,*,*,トップ,トップ,トップ
EOS
"
"出会い	名詞,一般,*,*,*,*,出会い,デアイ,デアイ
系	名詞,接尾,一般,*,*,*,系,ケイ,ケイ
サイト	名詞,一般,*,*,*,*,サイト,サイト,サイト
で	助詞,格助詞,一般,*,*,*,で,デ,デ
得	動詞,自立,*,*,一段,連用形,得る,エ,エ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
所得	名詞,一般,*,*,*,*,所得,ショトク,ショトク
隠し	動詞,自立,*,*,五段・サ行,連用形,隠す,カクシ,カクシ
４	名詞,数,*,*,*,*,４,ヨン,ヨン
７	名詞,数,*,*,*,*,７,ナナ,ナナ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
万	名詞,数,*,*,*,*,万,マン,マン
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
脱税	名詞,サ変接続,*,*,*,*,脱税,ダツゼイ,ダツゼイ
　	記号,空白,*,*,*,*,　,　,　
出会い	名詞,一般,*,*,*,*,出会い,デアイ,デアイ
系	名詞,接尾,一般,*,*,*,系,ケイ,ケイ
サイト	名詞,一般,*,*,*,*,サイト,サイト,サイト
の	助詞,連体化,*,*,*,*,の,ノ,ノ
運営	名詞,サ変接続,*,*,*,*,運営,ウンエイ,ウンエイ
で	助詞,格助詞,一般,*,*,*,で,デ,デ
得	動詞,自立,*,*,一段,連用形,得る,エ,エ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
所得	名詞,一般,*,*,*,*,所得,ショトク,ショトク
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
隠し	動詞,自立,*,*,五段・サ行,連用形,隠す,カクシ,カクシ
、	記号,読点,*,*,*,*,、,、,、
約	接頭詞,数接続,*,*,*,*,約,ヤク,ヤク
４	名詞,数,*,*,*,*,４,ヨン,ヨン
７	名詞,数,*,*,*,*,７,ナナ,ナナ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
０	名詞,数,*,*,*,*,０,ゼロ,ゼロ
万	名詞,数,*,*,*,*,万,マン,マン
円	名詞,接尾,助数詞,*,*,*,円,エン,エン
を	助詞,格助詞,一般,*,*,*,を,ヲ,ヲ
脱税	名詞,サ変接続,*,*,*,*,脱税,ダツゼイ,ダツゼイ
し	動詞,自立,*,*,サ変・スル,連用形,する,シ,シ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
として	助詞,格助詞,連語,*,*,*,として,トシテ,トシテ
、	記号,読点,*,*,*,*,、,、,、
運営	名詞,サ変接続,*,*,*,*,運営,ウンエイ,ウンエイ
会社	名詞,一般,*,*,*,*,会社,カイシャ,カイシャ
「	記号,括弧開,*,*,*,*,「,「,「
Ｌｕｘ	名詞,固有名詞,組織,*,*,*,*
（	記号,括弧開,*,*,*,*,（,（,（
ラックス	名詞,固有名詞,組織,*,*,*,ラックス,ラックス,ラックス
）	記号,括弧閉,*,*,*,*,）,）,）
」	記号,括弧閉,*,*,*,*,」,」,」
（	記号,括弧開,*,*,*,*,（,（,（
東京	名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー
都	名詞,接尾,地域,*,*,*,都,ト,ト
新宿	名詞,固有名詞,地域,一般,*,*,新宿,シンジュク,シンジュク
区	名詞,接尾,地域,*,*,*,区,ク,ク
）	記号,括弧閉,*,*,*,*,）,）,）
と	助詞,格助詞,引用,*,*,*,と,ト,ト
遠藤	名詞,固有名詞,人名,姓,*,*,遠藤,エンドウ,エンドー
太一郎	名詞,固有名詞,人名,名,*,*,太一郎,タイチロウ,タイチロー
社長	名詞,一般,*,*,*,*,社長,シャチョウ,シャチョー
（	記号,括弧開,*,*,*,*,（,（,（
４	名詞,数,*,*,*,*,４,ヨン,ヨン
６	名詞,数,*,*,*,*,６,ロク,ロク
）	記号,括弧閉,*,*,*,*,）,）,）
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
、	記号,読点,*,*,*,*,、,、,、
法人	名詞,一般,*,*,*,*,法人,ホウジン,ホージン
税法	名詞,一般,*,*,*,*,税法,ゼイホウ,ゼイホー
違反	名詞,サ変接続,*,*,*,*,違反,イハン,イハン
容疑	名詞,一般,*,*,*,*,容疑,ヨウギ,ヨーギ
で	助詞,格助詞,一般,*,*,*,で,デ,デ
東京	名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー
国税局	名詞,固有名詞,組織,*,*,*,国税局,コクゼイキョク,コクゼイキョク
から	助詞,格助詞,一般,*,*,*,から,カラ,カラ
東京	名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー
地検	名詞,一般,*,*,*,*,地検,チケン,チケン
に	助詞,格助詞,一般,*,*,*,に,ニ,ニ
告発	名詞,サ変接続,*,*,*,*,告発,コクハツ,コクハツ
さ	動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ
れ	動詞,接尾,*,*,一段,連用形,れる,レ,レ
て	助詞,接続助詞,*,*,*,*,て,テ,テ
い	動詞,非自立,*,*,一段,連用形,いる,イ,イ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
こと	名詞,非自立,一般,*,*,*,こと,コト,コト
が	助詞,格助詞,一般,*,*,*,が,ガ,ガ
わかっ	動詞,自立,*,*,五段・ラ行,連用タ接続,わかる,ワカッ,ワカッ
た	助動詞,*,*,*,特殊・タ,基本形,た,タ,タ
